indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-04-11 09:30:00,2014-03-31,99.56,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-03-09 09:30:00,2014-02-28,100.56,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-02-14 09:30:00,2014-01-31,101.05,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2015-01-09 09:30:00,2014-12-31,102.09,%,36个大中城市,国家统计局,2015-01-09 18:41:51
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-12-10 09:30:00,2014-11-30,102.13,%,36个大中城市,国家统计局,2014-12-12 10:41:35
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-11-10 09:30:00,2014-10-31,102.18,%,36个大中城市,国家统计局,2014-11-26 11:42:08
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-10-12 09:30:00,2014-09-30,102.25,%,36个大中城市,国家统计局,2014-10-16 14:41:35
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-09-12 09:30:00,2014-08-31,102.31,%,36个大中城市,国家统计局,2014-09-12 14:41:28
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-08-09 09:30:00,2014-07-31,102.35,%,36个大中城市,国家统计局,2014-08-12 14:41:31
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-07-09 09:30:00,2014-06-30,102.35,%,36个大中城市,国家统计局,2014-07-15 13:41:53
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-06-10 09:30:00,2014-05-31,102.33,%,36个大中城市,国家统计局,2014-07-15 18:41:51
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-05-09 09:30:00,2014-04-30,102.3,%,36个大中城市,国家统计局,2014-07-15 18:41:51
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-04-11 09:30:00,2014-03-31,102.4,%,36个大中城市,国家统计局,2014-07-15 18:41:51
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-03-09 09:30:00,2014-02-28,102.4,%,36个大中城市,国家统计局,2014-07-15 18:41:51
M030000033,月_居民消费价格指数(CPI)_36个大中城市_上年同期=100,2014-02-14 09:30:00,2014-01-31,102.7,%,36个大中城市,国家统计局,2014-07-15 18:41:51
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2015-01-09 09:30:00,2014-12-31,100.77,%,北京市,国家统计局,2015-03-11 15:42:22
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-12-10 09:30:00,2014-11-30,100.7,%,北京市,国家统计局,2015-03-11 15:42:22
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-11-10 09:30:00,2014-10-31,100.5,%,北京市,国家统计局,2015-03-11 15:42:22
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-10-12 09:30:00,2014-09-30,101.08,%,北京市,国家统计局,2015-03-11 15:42:22
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-09-12 09:30:00,2014-08-31,101.52,%,北京市,国家统计局,2014-09-12 14:41:28
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-08-09 09:30:00,2014-07-31,101.83,%,北京市,国家统计局,2014-08-12 14:41:31
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-07-09 09:30:00,2014-06-30,102.19,%,北京市,国家统计局,2014-07-15 13:41:53
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-06-10 09:30:00,2014-05-31,102.14,%,北京市,国家统计局,2014-07-15 18:41:51
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-05-09 09:30:00,2014-04-30,101.5,%,北京市,国家统计局,2014-07-15 18:41:51
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-04-11 09:30:00,2014-03-31,102.1,%,北京市,国家统计局,2014-07-15 18:41:51
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-03-09 09:30:00,2014-02-28,101.79,%,北京市,国家统计局,2014-07-15 18:41:51
M030000034,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_北京,2014-02-14 09:30:00,2014-01-31,103.28,%,北京市,国家统计局,2014-07-15 18:41:51
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2015-01-09 09:30:00,2014-12-31,101.78,%,天津市,国家统计局,2015-03-11 15:42:22
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-12-10 09:30:00,2014-11-30,101.24,%,天津市,国家统计局,2015-03-11 15:42:22
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-11-10 09:30:00,2014-10-31,100.73,%,天津市,国家统计局,2015-03-11 15:42:22
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-10-12 09:30:00,2014-09-30,101.02,%,天津市,国家统计局,2015-03-11 15:42:22
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-09-12 09:30:00,2014-08-31,101.27,%,天津市,国家统计局,2014-09-12 14:41:28
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-08-09 09:30:00,2014-07-31,101.25,%,天津市,国家统计局,2014-08-12 14:41:31
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-07-09 09:30:00,2014-06-30,101.91,%,天津市,国家统计局,2014-07-15 13:41:53
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-06-10 09:30:00,2014-05-31,102.43,%,天津市,国家统计局,2014-07-15 18:41:51
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-05-09 09:30:00,2014-04-30,101.9,%,天津市,国家统计局,2014-07-15 18:41:51
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-04-11 09:30:00,2014-03-31,102.9,%,天津市,国家统计局,2014-07-15 18:41:51
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-03-09 09:30:00,2014-02-28,102.42,%,天津市,国家统计局,2014-07-15 18:41:51
M030000035,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100_天津,2014-02-14 09:30:00,2014-01-31,103.44,%,天津市,国家统计局,2014-07-15 18:41:51
